Fecha y Hora del hecho,Fecha del hecho,Dia de la semana,Hora del hecho (HH:MM),Comuna/Corregimiento,Tipo de via de Hechos,Clase de Accidente,Genero,Edad,Características de la victima,Vehiculo de la Victima,Vehiculo 2 de la contraparte,Vehiculo 3 de la contraparte,Vehiculo 4 de la contraparte
11/29/2021 01:10:00 AM,11/29/2021 12:00:00 AM,lunes,1899-12-31T01:10:00.000,3,Municipal,Colision con objeto fijo,Masculino,43,Conductor de vehiculo,Motocicleta,No aplica,No aplica,No aplica
12/07/2021 04:04:00 PM,12/07/2021 12:00:00 AM,martes,1899-12-31T16:04:00.000,4,Municipal,Sin Dato,Masculino,58,Sin Dato,Sin dato,Sin dato,No aplica,No aplica
12/12/2021 03:50:00 PM,12/12/2021 12:00:00 AM,domingo,1899-12-31T15:50:00.000,4,Municipal,Colision con objeto movil,Femenino,28,Conductor de Moto,Motocicleta,Vehiculo particular,No aplica,No aplica
12/21/2021 06:59:00 PM,12/21/2021 12:00:00 AM,martes,1899-12-31T18:59:00.000,10,Municipal,Peatón Atropellado,Masculino,67,Peaton,Autónomo (Peatón),Motocicleta,No aplica,No aplica
12/24/2021 01:09:00 PM,12/24/2021 12:00:00 AM,viernes,1899-12-31T13:09:00.000,8,Municipal,Volcamiento,Femenino,23,Conductor de Moto,Motocicleta,No aplica,No aplica,No aplica
12/25/2021 04:15:00 PM,12/25/2021 12:00:00 AM,sabado,1899-12-31T16:15:00.000,4,Municipal,Colision con objeto movil,Masculino,32,Conductor de Moto,Motocicleta,Vehiculo particular,No aplica,No aplica
12/25/2021 08:19:00 PM,12/25/2021 12:00:00 AM,sabado,1899-12-31T20:19:00.000,1,Municipal,Colision con objeto movil,Masculino,74,Ciclista,Bicicleta,Motocicleta,No aplica,No aplica
01/31/2022 05:58:00 PM,01/31/2022 12:00:00 AM,martes,1899-12-31T17:58:00.000,6,Municipal,Colision con objeto movil,Masculino,54,Ciclista,Ciclista,Bicicleta,Microbus/Busetón,No aplica
02/06/2022 07:50:00 PM,02/06/2022 12:00:00 AM,domingo,1899-12-31T19:50:00.000,1,Municipal,No reportada,Masculino,22,Conductor moto,Conductor moto,Motocicleta,No aplica,No aplica
02/26/2022 07:13:00 AM,02/26/2022 12:00:00 AM,martes,1899-12-31T07:13:00.000,1,Municipal,No reportada,Masculino,34,No reportada,No reportada,No reportada,No reportada,No reportada
03/11/2022 02:15:00 PM,03/11/2022 12:00:00 AM,viernes,1899-12-31T14:15:00.000,2,Municipal,Peatón Atropellado,Masculino,81,Peatón,Peatón,No aplica,Motocicleta,No aplica
03/13/2022 06:00:00 PM,03/13/2022 12:00:00 AM,sabado,1899-12-31T18:00:00.000,2,Municipal,Peatón Atropellado,Femenino,36,Peatón,Peatón,Autónomo (Peatón),Vehiculo particular,No aplica
04/02/2022 07:09:00 PM,04/02/2022 12:00:00 AM,sabado,1899-12-31T19:09:00.000,6,Municipal,Colision con objeto movil,Masculino,56,Conductor moto,Conductor moto,Motocicleta,Vehiculo particular,No aplica
04/02/2022 08:00:00 AM,04/02/2022 12:00:00 AM,martes,1899-12-31T08:00:00.000,6,Municipal,Colision con objeto movil,Masculino,64,Conductor moto,Conductor moto,Motocicleta,Tractomula,No aplica
04/03/2022 08:00:00 AM,04/03/2022 12:00:00 AM,domingo,1899-12-31T08:00:00.000,6,Municipal,Colision con objeto movil,Masculino,46,Conductor moto,Conductor moto,Motocicleta,Motocicleta,No aplica
05/07/2022 07:58:00 PM,05/07/2022 12:00:00 AM,martes,1899-12-31T19:58:00.000,2,Municipal,Colision con objeto movil,Femenino,64,Ciclista,Ciclista,Bicicleta,Camión/Camioneta,No aplica
05/15/2022 08:55:00 AM,05/15/2022 12:00:00 AM,viernes,1899-12-31T08:55:00.000,4,Municipal,Colision con objeto movil,Masculino,72,Conductor moto,Conductor moto,Motocicleta,No reportada,No aplica
05/22/2022 12:17:00 PM,05/22/2022 12:00:00 AM,sabado,1899-12-31T12:17:00.000,Rio Las Ceibas,Municipal,Volcamiento,Femenino,32,Conductor moto,Conductor moto,Motocicleta,No aplica,No aplica
05/25/2022 05:00:00 PM,05/25/2022 12:00:00 AM,sabado,1899-12-31T17:00:00.000,2,Municipal,Colision con objeto movil,Femenino,41,Conductor de moto,Conductor de moto,Motocicleta,Microbus/Busetón,No aplica
06/06/2022 09:42:00 AM,06/06/2022 12:00:00 AM,martes,1899-12-31T09:42:00.000,4,Municipal,Colision con objeto movil,Masculino,49,Conductor moto,Conductor moto,Motocicleta,Camión/Camioneta,No aplica
06/21/2022 07:20:00 PM,06/21/2022 12:00:00 AM,domingo,1899-12-31T19:20:00.000,4,Municipal,Peatón Atropellado,Masculino,10,Peatón,Peatón,No aplica,Motocicleta,No aplica
06/21/2022 06:08:00 PM,06/21/2022 12:00:00 AM,martes,1899-12-31T18:08:00.000,6,Municipal,Colision con objeto movil,Masculino,30,Conductor moto,Conductor moto,Motocicleta,Camión/Camioneta,No aplica
06/22/2022 03:36:00 PM,06/22/2022 12:00:00 AM,viernes,1899-12-31T15:36:00.000,1,Municipal,Peatón Atropellado,Femenino,67,Peatón,Peatón,No aplica,Motocicleta,No aplica
06/24/2022 06:55:00 PM,06/24/2022 12:00:00 AM,sabado,1899-12-31T18:55:00.000,4,Municipal,Peatón Atropellado,Masculino,72,Peatón,Peatón,No aplica,Motocicleta,No aplica
06/24/2022 12:05:00 PM,06/24/2022 12:00:00 AM,sabado,1899-12-31T12:05:00.000,6,Municipal,Ciclista Atropellado,Masculino,78,Ciclista,Ciclista,Bicicleta,Motocicleta,No aplica
06/27/2022 01:50:00 PM,06/27/2022 12:00:00 AM,martes,1899-12-31T13:50:00.000,San Luis,Municipal,Otra Clase de Accidente,Masculino,45,Conductor vehiculo,Conductor vehiculo,Vehiculo particular,No aplica,No aplica
06/28/2022 05:40:00 PM,06/28/2022 12:00:00 AM,domingo,1899-12-31T17:40:00.000,8,Municipal,Peatón Atropellado,Femenino,76,Peatón,Peatón,Autónomo (Peatón),Motocicleta,No aplica
07/02/2022 03:00:00 AM,07/02/2022 12:00:00 AM,martes,1899-12-31T03:00:00.000,6,Municipal,Colision con objeto movil,Masculino,31,Conductor moto,Conductor moto,Motocicleta,Vehiculo particular,No aplica
07/03/2022 11:47:00 AM,07/03/2022 12:00:00 AM,viernes,1899-12-31T11:47:00.000,5,Municipal,Peatón Atropellado,Masculino,90,Peatón,Peatón,Autónomo (Peatón),Microbus/Busetón,No aplica
07/03/2022 07:10:00 PM,07/03/2022 12:00:00 AM,sabado,1899-12-31T19:10:00.000,Guacirco,Municipal,Colision con objeto movil,Masculino,61,Conductor moto,Conductor moto,Motocicleta,Vehiculo particular,No aplica
07/07/2022 09:05:00 AM,07/07/2022 12:00:00 AM,sabado,1899-12-31T09:05:00.000,5,Municipal,Peatón Atropellado,Femenino,72,Peatón,Peatón,Autónomo (Peatón),Motocicleta,No aplica
07/14/2022 11:29:00 AM,07/14/2022 12:00:00 AM,martes,11:29,4,Municipal,Colision con objeto movil,Femenino,36,Pasajero moto,Pasajero moto,Motocicleta,Motocicleta,No aplica
07/19/2022 02:20:00 PM,07/19/2022 12:00:00 AM,domingo,1899-12-31T14:20:00.000,1,Municipal,Colision con objeto fijo,Femenino,21,Conductor moto,Conductor moto,Motocicleta,No aplica,No aplica
07/25/2022 01:05:00 PM,07/25/2022 12:00:00 AM,martes,1899-12-31T13:05:00.000,10,Municipal,Colision con objeto movil,Femenino,58,Conductor moto,Conductor moto,Motocicleta,Vehiculo particular,No aplica
07/30/2022 11:48:00 PM,07/30/2022 12:00:00 AM,viernes,1899-12-31T23:48:00.000,2,Municipal,Colision con objeto movil,Masculino,43,Conductor moto,Conductor moto,Motocicleta,Motocicleta,No aplica
08/08/2022 03:30:00 PM,08/08/2022 12:00:00 AM,sabado,1899-12-31T15:30:00.000,Chapinero,Municipal,Colision con objeto fijo,Masculino,51,Conductor moto,Conductor moto,Motocicleta,No aplica,No aplica
08/25/2022 06:45:00 PM,08/25/2022 12:00:00 AM,sabado,1899-12-31T18:45:00.000,6,Municipal,Colision con objeto movil,Masculino,21,Conductor moto,Conductor moto,Motocicleta,Camión/Camioneta,No aplica
08/26/2022 06:35:00 PM,08/26/2022 12:00:00 AM,martes,1899-12-31T18:35:00.000,6,Municipal,Peatón Atropellado,Masculino,69,Peatón,Peatón,Autónomo (Peatón),Motocicleta,No aplica
08/27/2022 10:06:00 PM,08/27/2022 12:00:00 AM,domingo,1899-12-31T22:06:00.000,6,Municipal,Colision con objeto movil,Masculino,38,Conductor moto,Conductor moto,Motocicleta,Vehiculo particular,No aplica
08/28/2022 04:30:00 AM,08/28/2022 12:00:00 AM,martes,1899-12-31T04:30:00.000,6,Municipal,Caída de Ocupante,Masculino,44,Pasajero moto,Pasajero moto,Motocicleta,No aplica,No aplica
09/07/2022 08:30:00 AM,09/07/2022 12:00:00 AM,viernes,1899-12-31T08:30:00.000,4,Municipal,Colision con objeto fijo,Masculino,31,Conductor Moto,Conductor Moto,Motocicleta,No aplica,No aplica
09/13/2022 10:31:00 AM,09/13/2022 12:00:00 AM,sabado,1899-12-31T10:31:00.000,6,Municipal,Colision con objeto movil,Masculino,24,Conductor Moto,Conductor Moto,Motocicleta,Camión/Camioneta,No aplica
09/18/2022 12:05:00 AM,09/18/2022 12:00:00 AM,sabado,1899-12-31T00:05:00.000,6,Nacional,Colision con objeto movil,Masculino,30,Conductor Moto,Conductor Moto,Motocicleta,Camión/Camioneta,No aplica
09/18/2022 03:10:00 AM,09/18/2022 12:00:00 AM,martes,1899-12-31T03:10:00.000,9,Municipal,Colision con objeto fijo,Masculino,30,Conductor Moto,Conductor Moto,Motocicleta,No aplica,No aplica
09/24/2022 09:41:00 PM,09/24/2022 12:00:00 AM,domingo,1899-12-31T21:41:00.000,8,Municipal,Colision con objeto fijo,Masculino,42,Conductor Moto,Conductor Moto,Motocicleta,No aplica,No aplica
10/22/2022 08:22:00 AM,10/22/2022 12:00:00 AM,martes,1899-12-31T08:22:00.000,10,Municipal,Colision con objeto fijo,Masculino,21,Conductor Moto,Conductor Moto,Motocicleta,No aplica,No aplica
10/31/2022 11:49:00 PM,10/31/2022 12:00:00 AM,viernes,1899-12-31T23:49:00.000,4,Municipal,Volcamiento,Masculino,57,Conductor Moto,Conductor Moto,Motocicleta,No aplica,No aplica
11/01/2022 07:32:00 PM,11/01/2022 12:00:00 AM,sabado,1899-12-31T19:32:00.000,4,Municipal,Peatón Atropellado,Masculino,61,Peatón,Peatón,Autónomo (Peatón),No aplica,No aplica
11/01/2022 12:00:00 AM,11/01/2022 12:00:00 AM,sabado,No reportada,4,Municipal,Colision con objeto movil,Masculino,23,Conductor Moto,Conductor Moto,No reportada,,
11/02/2022 07:20:00 PM,11/02/2022 12:00:00 AM,martes,1899-12-31T19:20:00.000,5,Municipal,Colision con objeto movil,Masculino,22,Conductor Moto,Conductor Moto,Motocicleta,Motocicleta,No aplica
11/10/2022 06:20:00 PM,11/10/2022 12:00:00 AM,domingo,1899-12-31T18:20:00.000,4,Municipal,Colision con objeto movill,Masculino,64,Conductor Moto,Conductor Moto,Motocicleta,Microbus/Busetón,No aplica
11/13/2022 04:21:00 AM,11/13/2022 12:00:00 AM,martes,1899-12-31T04:21:00.000,3,Municipal,Volcamiento,Masculino,21,Conductor Moto,Conductor Moto,Motocicleta,No aplica,No aplica
11/16/2022 06:00:00 PM,11/16/2022 12:00:00 AM,viernes,1899-12-31T18:00:00.000,6,Municipal,Peatón Atropellado,Masculino,72,Peatón,Peatón,Autónomo (Peatón),Motocicleta,No aplica
11/26/2022 09:33:00 AM,11/26/2022 12:00:00 AM,sabado,1899-12-31T09:33:00.000,4,Municipal,Peatón Atropellado,Femenino,64,Peatón,Peatón,Autónomo (Peatón),No aplica,No aplica
12/07/2022 05:28:00 PM,12/07/2022 12:00:00 AM,sabado,1899-12-31T17:28:00.000,4,Municipal,Peatón Atropellado,Femenino,78,Peatón,Peatón,Autónomo (Peatón),No aplica,No aplica
12/10/2022 11:15:00 PM,12/10/2022 12:00:00 AM,martes,1899-12-31T23:15:00.000,Vegalarga,Municipal,Caída de Ocupante,Masculino,20,Conductor Moto,Conductor Moto,Motocicleta,No aplica,No aplica
12/11/2022 04:10:00 AM,12/11/2022 12:00:00 AM,domingo,1899-12-31T04:10:00.000,Río Las Ceibas,Municipal,Caida de ocupante,Masculino,28,Conductor de Moto,Conductor de Moto,Motocicleta,No aplica,No aplica
12/16/2022 07:04:00 PM,12/16/2022 12:00:00 AM,martes,1899-12-31T19:04:00.000,4,Municipal,Colisión con objeto movil,Masculino,69,Ciclista,Ciclista,Bicicleta,No aplica,No aplica
12/18/2022 05:21:00 AM,12/18/2022 12:00:00 AM,viernes,1899-12-31T05:21:00.000,3,Municipal,Caida de ocupante,Masculino,30,Conductor Moto,Conductor Moto,Motocicleta,No aplica,No aplica
12/24/2022 02:15:00 PM,12/24/2022 12:00:00 AM,sabado,1899-12-31T14:15:00.000,6,Municipal,Colision con objeto fijo,Masculino,41,Conductor moto,Conductor moto,Motocicleta,No aplica,No aplica
12/26/2022 09:47:00 AM,12/26/2022 12:00:00 AM,sabado,1899-12-31T09:47:00.000,3,Municipal,Peatón Atropellado,Femenino,71,Peatón,Peatón,Autónomo (Peatón),No aplica,No aplica
